hand,value,handtype,score
"('03C', '04C', '09C', '10C', '12D')",12.109430000000001,0,138932.0
"('02C', '04C', '09C', '10C', '12D')",12.10942,0,138540.0
"('02C', '03C', '09C', '10C', '12D')",12.109319999999999,0,138147.0
"('06C', '07C', '08C', '10C', '12D')",12.108759999999998,0,137755.0
"('05C', '07C', '08C', '10C', '12D')",12.108749999999999,0,137362.0
"('04C', '07C', '08C', '10C', '12D')",12.10874,0,136970.0
"('03C', '07C', '08C', '10C', '12D')",12.10873,0,136577.0
"('02C', '07C', '08C', '10C', '12D')",12.108719999999998,0,136185.0
"('05C', '06C', '08C', '10C', '12D')",12.108649999999999,0,135792.0
"('04C', '06C', '08C', '10C', '12D')",12.10864,0,135400.0
"('03C', '06C', '08C', '10C', '12D')",12.10863,0,135007.0
"('02C', '06C', '08C', '10C', '12D')",12.108619999999998,0,134615.0
"('04C', '05C', '08C', '10C', '12D')",12.10854,0,134223.0
"('03C', '05C', '08C', '10C', '12D')",12.10853,0,133830.0
"('02C', '05C', '08C', '10C', '12D')",12.108519999999999,0,133438.0
"('03C', '04C', '08C', '10C', '12D')",12.10843,0,133045.0
"('02C', '04C', '08C', '10C', '12D')",12.108419999999999,0,132653.0
"('02C', '03C', '08C', '10C', '12D')",12.108319999999997,0,132260.0
"('05C', '06C', '07C', '10C', '12D')",12.10765,0,131868.0
"('04C', '06C', '07C', '10C', '12D')",12.10764,0,131475.0
"('03C', '06C', '07C', '10C', '12D')",12.10763,0,131083.0
"('02C', '06C', '07C', '10C', '12D')",12.107619999999999,0,130690.0
"('04C', '05C', '07C', '10C', '12D')",12.10754,0,130298.0
"('03C', '05C', '07C', '10C', '12D')",12.10753,0,129905.0
"('02C', '05C', '07C', '10C', '12D')",12.10752,0,129513.0
"('03C', '04C', '07C', '10C', '12D')",12.10743,0,129120.0
"('02C', '04C', '07C', '10C', '12D')",12.10742,0,128728.0
"('02C', '03C', '07C', '10C', '12D')",12.107319999999998,0,128336.0
"('04C', '05C', '06C', '10C', '12D')",12.10654,0,127943.0
"('03C', '05C', '06C', '10C', '12D')",12.106530000000001,0,127551.0
"('02C', '05C', '06C', '10C', '12D')",12.10652,0,127158.0
"('03C', '04C', '06C', '10C', '12D')",12.106430000000001,0,126766.0
"('02C', '04C', '06C', '10C', '12D')",12.10642,0,126373.0
"('02C', '03C', '06C', '10C', '12D')",12.106319999999998,0,125981.0
"('03C', '04C', '05C', '10C', '12D')",12.105430000000002,0,125588.0
"('02C', '04C', '05C', '10C', '12D')",12.10542,0,125196.0
"('02C', '03C', '05C', '10C', '12D')",12.105319999999999,0,124803.0
"('02C', '03C', '04C', '10C', '12D')",12.104319999999998,0,124411.0
"('06C', '07C', '08C', '09C', '12D')",12.098759999999999,0,124018.0
"('05C', '07C', '08C', '09C', '12D')",12.098749999999999,0,123626.0
"('04C', '07C', '08C', '09C', '12D')",12.09874,0,123234.0
"('03C', '07C', '08C', '09C', '12D')",12.09873,0,122841.0
"('02C', '07C', '08C', '09C', '12D')",12.098719999999998,0,122449.0
"('05C', '06C', '08C', '09C', '12D')",12.09865,0,122056.0
"('04C', '06C', '08C', '09C', '12D')",12.09864,0,121664.0
"('03C', '06C', '08C', '09C', '12D')",12.09863,0,121271.0
"('02C', '06C', '08C', '09C', '12D')",12.098619999999999,0,120879.0
"('04C', '05C', '08C', '09C', '12D')",12.09854,0,120486.0
"('03C', '05C', '08C', '09C', '12D')",12.09853,0,120094.0
"('02C', '05C', '08C', '09C', '12D')",12.098519999999999,0,119701.0
"('03C', '04C', '08C', '09C', '12D')",12.09843,0,119309.0
"('02C', '04C', '08C', '09C', '12D')",12.098419999999999,0,118916.0
"('02C', '03C', '08C', '09C', '12D')",12.098319999999998,0,118524.0
"('05C', '06C', '07C', '09C', '12D')",12.09765,0,118131.0
"('04C', '06C', '07C', '09C', '12D')",12.09764,0,117739.0
"('03C', '06C', '07C', '09C', '12D')",12.09763,0,117347.0
"('02C', '06C', '07C', '09C', '12D')",12.09762,0,116954.0
"('04C', '05C', '07C', '09C', '12D')",12.09754,0,116562.0
"('03C', '05C', '07C', '09C', '12D')",12.09753,0,116169.0
"('02C', '05C', '07C', '09C', '12D')",12.09752,0,115777.0
"('03C', '04C', '07C', '09C', '12D')",12.097430000000001,0,115384.0
"('02C', '04C', '07C', '09C', '12D')",12.09742,0,114992.0
"('02C', '03C', '07C', '09C', '12D')",12.097319999999998,0,114599.0
"('04C', '05C', '06C', '09C', '12D')",12.096540000000001,0,114207.0
"('03C', '05C', '06C', '09C', '12D')",12.096530000000001,0,113814.0
"('02C', '05C', '06C', '09C', '12D')",12.09652,0,113422.0
"('03C', '04C', '06C', '09C', '12D')",12.096430000000002,0,113029.0
"('02C', '04C', '06C', '09C', '12D')",12.09642,0,112637.0
"('02C', '03C', '06C', '09C', '12D')",12.096319999999999,0,112245.0
"('03C', '04C', '05C', '09C', '12D')",12.095430000000002,0,111852.0
"('02C', '04C', '05C', '09C', '12D')",12.09542,0,111460.0
"('02C', '03C', '05C', '09C', '12D')",12.09532,0,111067.0
"('02C', '03C', '04C', '09C', '12D')",12.094319999999998,0,110675.0
"('05C', '06C', '07C', '08C', '12D')",12.08765,0,110282.0
"('04C', '06C', '07C', '08C', '12D')",12.08764,0,109890.0
"('03C', '06C', '07C', '08C', '12D')",12.08763,0,109497.0
"('02C', '06C', '07C', '08C', '12D')",12.08762,0,109105.0
"('04C', '05C', '07C', '08C', '12D')",12.08754,0,108712.0
"('03C', '05C', '07C', '08C', '12D')",12.087530000000001,0,108320.0
"('02C', '05C', '07C', '08C', '12D')",12.08752,0,107927.0
"('03C', '04C', '07C', '08C', '12D')",12.087430000000001,0,107535.0
"('02C', '04C', '07C', '08C', '12D')",12.08742,0,107142.0
"('02C', '03C', '07C', '08C', '12D')",12.087319999999998,0,106750.0
"('04C', '05C', '06C', '08C', '12D')",12.086540000000001,0,106358.0
"('03C', '05C', '06C', '08C', '12D')",12.086530000000002,0,105965.0
"('02C', '05C', '06C', '08C', '12D')",12.08652,0,105573.0
"('03C', '04C', '06C', '08C', '12D')",12.086430000000002,0,105180.0
"('02C', '04C', '06C', '08C', '12D')",12.08642,0,104788.0
"('02C', '03C', '06C', '08C', '12D')",12.086319999999999,0,104395.0
"('03C', '04C', '05C', '08C', '12D')",12.085430000000002,0,104003.0
"('02C', '04C', '05C', '08C', '12D')",12.085420000000001,0,103610.0
"('02C', '03C', '05C', '08C', '12D')",12.08532,0,103218.0
"('02C', '03C', '04C', '08C', '12D')",12.084319999999998,0,102825.0
"('04C', '05C', '06C', '07C', '12D')",12.076540000000001,0,102433.0
"('03C', '05C', '06C', '07C', '12D')",12.076530000000002,0,102040.0
"('02C', '05C', '06C', '07C', '12D')",12.07652,0,101648.0
"('03C', '04C', '06C', '07C', '12D')",12.076430000000002,0,101256.0
"('02C', '04C', '06C', '07C', '12D')",12.07642,0,100863.0
"('02C', '03C', '06C', '07C', '12D')",12.076319999999999,0,100471.0
"('03C', '04C', '05C', '07C', '12D')",12.075430000000003,0,100078.0
"('02C', '04C', '05C', '07C', '12D')",12.075420000000001,0,99686.0
"('02C', '03C', '05C', '07C', '12D')",12.07532,0,99293.0
"('02C', '03C', '04C', '07C', '12D')",12.074319999999998,0,98901.0
"('03C', '04C', '05C', '06C', '12D')",12.065430000000003,0,98508.0
"('02C', '04C', '05C', '06C', '12D')",12.065420000000001,0,98116.0
"('02C', '03C', '05C', '06C', '12D')",12.06532,0,97723.0
"('02C', '03C', '04C', '06C', '12D')",12.064319999999999,0,97331.0
"('02C', '03C', '04C', '05C', '12D')",12.054319999999999,0,96938.0
"('06C', '08C', '09C', '10C', '11D')",11.10986,0,96546.0
"('05C', '08C', '09C', '10C', '11D')",11.10985,0,96153.0
"('04C', '08C', '09C', '10C', '11D')",11.10984,0,95761.0
"('03C', '08C', '09C', '10C', '11D')",11.10983,0,95369.0
"('02C', '08C', '09C', '10C', '11D')",11.10982,0,94976.0
"('06C', '07C', '09C', '10C', '11D')",11.10976,0,94584.0
"('05C', '07C', '09C', '10C', '11D')",11.10975,0,94191.0
"('04C', '07C', '09C', '10C', '11D')",11.10974,0,93799.0
"('03C', '07C', '09C', '10C', '11D')",11.10973,0,93406.0
"('02C', '07C', '09C', '10C', '11D')",11.10972,0,93014.0
"('05C', '06C', '09C', '10C', '11D')",11.10965,0,92621.0
"('04C', '06C', '09C', '10C', '11D')",11.10964,0,92229.0
"('03C', '06C', '09C', '10C', '11D')",11.109630000000001,0,91836.0
"('02C', '06C', '09C', '10C', '11D')",11.10962,0,91444.0
"('04C', '05C', '09C', '10C', '11D')",11.10954,0,91051.0
"('03C', '05C', '09C', '10C', '11D')",11.109530000000001,0,90659.0
"('02C', '05C', '09C', '10C', '11D')",11.10952,0,90266.0
"('03C', '04C', '09C', '10C', '11D')",11.109430000000001,0,89874.0
"('02C', '04C', '09C', '10C', '11D')",11.10942,0,89482.0
"('02C', '03C', '09C', '10C', '11D')",11.109319999999999,0,89089.0
"('06C', '07C', '08C', '10C', '11D')",11.108759999999998,0,88697.0
"('05C', '07C', '08C', '10C', '11D')",11.108749999999999,0,88304.0
"('04C', '07C', '08C', '10C', '11D')",11.10874,0,87912.0
"('03C', '07C', '08C', '10C', '11D')",11.10873,0,87519.0
"('02C', '07C', '08C', '10C', '11D')",11.108719999999998,0,87127.0
"('05C', '06C', '08C', '10C', '11D')",11.108649999999999,0,86734.0
"('04C', '06C', '08C', '10C', '11D')",11.10864,0,86342.0
"('03C', '06C', '08C', '10C', '11D')",11.10863,0,85949.0
"('02C', '06C', '08C', '10C', '11D')",11.108619999999998,0,85557.0
"('04C', '05C', '08C', '10C', '11D')",11.10854,0,85164.0
"('03C', '05C', '08C', '10C', '11D')",11.10853,0,84772.0
"('02C', '05C', '08C', '10C', '11D')",11.108519999999999,0,84380.0
"('03C', '04C', '08C', '10C', '11D')",11.10843,0,83987.0
"('02C', '04C', '08C', '10C', '11D')",11.108419999999999,0,83595.0
"('02C', '03C', '08C', '10C', '11D')",11.108319999999997,0,83202.0
"('05C', '06C', '07C', '10C', '11D')",11.10765,0,82810.0
"('04C', '06C', '07C', '10C', '11D')",11.10764,0,82417.0
"('03C', '06C', '07C', '10C', '11D')",11.10763,0,82025.0
"('02C', '06C', '07C', '10C', '11D')",11.107619999999999,0,81632.0
"('04C', '05C', '07C', '10C', '11D')",11.10754,0,81240.0
"('03C', '05C', '07C', '10C', '11D')",11.10753,0,80847.0
"('02C', '05C', '07C', '10C', '11D')",11.10752,0,80455.0
"('03C', '04C', '07C', '10C', '11D')",11.10743,0,80062.0
"('02C', '04C', '07C', '10C', '11D')",11.10742,0,79670.0
"('02C', '03C', '07C', '10C', '11D')",11.107319999999998,0,79277.0
"('04C', '05C', '06C', '10C', '11D')",11.10654,0,78885.0
"('03C', '05C', '06C', '10C', '11D')",11.106530000000001,0,78493.0
"('02C', '05C', '06C', '10C', '11D')",11.10652,0,78100.0
"('03C', '04C', '06C', '10C', '11D')",11.106430000000001,0,77708.0
"('02C', '04C', '06C', '10C', '11D')",11.10642,0,77315.0
"('02C', '03C', '06C', '10C', '11D')",11.106319999999998,0,76923.0
"('03C', '04C', '05C', '10C', '11D')",11.105430000000002,0,76530.0
"('02C', '04C', '05C', '10C', '11D')",11.10542,0,76138.0
"('02C', '03C', '05C', '10C', '11D')",11.105319999999999,0,75745.0
"('02C', '03C', '04C', '10C', '11D')",11.104319999999998,0,75353.0
"('06C', '07C', '08C', '09C', '11D')",11.098759999999999,0,74960.0
"('05C', '07C', '08C', '09C', '11D')",11.098749999999999,0,74568.0
"('04C', '07C', '08C', '09C', '11D')",11.09874,0,74175.0
"('03C', '07C', '08C', '09C', '11D')",11.09873,0,73783.0
"('02C', '07C', '08C', '09C', '11D')",11.098719999999998,0,73391.0
"('05C', '06C', '08C', '09C', '11D')",11.09865,0,72998.0
"('04C', '06C', '08C', '09C', '11D')",11.09864,0,72606.0
"('03C', '06C', '08C', '09C', '11D')",11.09863,0,72213.0
"('02C', '06C', '08C', '09C', '11D')",11.098619999999999,0,71821.0
"('04C', '05C', '08C', '09C', '11D')",11.09854,0,71428.0
"('03C', '05C', '08C', '09C', '11D')",11.09853,0,71036.0
"('02C', '05C', '08C', '09C', '11D')",11.098519999999999,0,70643.0
"('03C', '04C', '08C', '09C', '11D')",11.09843,0,70251.0
"('02C', '04C', '08C', '09C', '11D')",11.098419999999999,0,69858.0
"('02C', '03C', '08C', '09C', '11D')",11.098319999999998,0,69466.0
"('05C', '06C', '07C', '09C', '11D')",11.09765,0,69073.0
"('04C', '06C', '07C', '09C', '11D')",11.09764,0,68681.0
"('03C', '06C', '07C', '09C', '11D')",11.09763,0,68288.0
"('02C', '06C', '07C', '09C', '11D')",11.09762,0,67896.0
"('04C', '05C', '07C', '09C', '11D')",11.09754,0,67504.0
"('03C', '05C', '07C', '09C', '11D')",11.09753,0,67111.0
"('02C', '05C', '07C', '09C', '11D')",11.09752,0,66719.0
"('03C', '04C', '07C', '09C', '11D')",11.097430000000001,0,66326.0
"('02C', '04C', '07C', '09C', '11D')",11.09742,0,65934.0
"('02C', '03C', '07C', '09C', '11D')",11.097319999999998,0,65541.0
"('04C', '05C', '06C', '09C', '11D')",11.096540000000001,0,65149.0
"('03C', '05C', '06C', '09C', '11D')",11.096530000000001,0,64756.0
"('02C', '05C', '06C', '09C', '11D')",11.09652,0,64364.0
"('03C', '04C', '06C', '09C', '11D')",11.096430000000002,0,63971.0
"('02C', '04C', '06C', '09C', '11D')",11.09642,0,63579.0
"('02C', '03C', '06C', '09C', '11D')",11.096319999999999,0,63186.0
"('03C', '04C', '05C', '09C', '11D')",11.095430000000002,0,62794.0
"('02C', '04C', '05C', '09C', '11D')",11.09542,0,62401.0
"('02C', '03C', '05C', '09C', '11D')",11.09532,0,62009.0
"('02C', '03C', '04C', '09C', '11D')",11.094319999999998,0,61617.0
"('05C', '06C', '07C', '08C', '11D')",11.08765,0,61224.0
"('04C', '06C', '07C', '08C', '11D')",11.08764,0,60832.0
"('03C', '06C', '07C', '08C', '11D')",11.08763,0,60439.0
"('02C', '06C', '07C', '08C', '11D')",11.08762,0,60047.0
"('04C', '05C', '07C', '08C', '11D')",11.08754,0,59654.0
"('03C', '05C', '07C', '08C', '11D')",11.087530000000001,0,59262.0
"('02C', '05C', '07C', '08C', '11D')",11.08752,0,58869.0
"('03C', '04C', '07C', '08C', '11D')",11.087430000000001,0,58477.0
"('02C', '04C', '07C', '08C', '11D')",11.08742,0,58084.0
"('02C', '03C', '07C', '08C', '11D')",11.087319999999998,0,57692.0
"('04C', '05C', '06C', '08C', '11D')",11.086540000000001,0,57299.0
"('03C', '05C', '06C', '08C', '11D')",11.086530000000002,0,56907.0
"('02C', '05C', '06C', '08C', '11D')",11.08652,0,56515.0
"('03C', '04C', '06C', '08C', '11D')",11.086430000000002,0,56122.0
"('02C', '04C', '06C', '08C', '11D')",11.08642,0,55730.0
"('02C', '03C', '06C', '08C', '11D')",11.086319999999999,0,55337.0
"('03C', '04C', '05C', '08C', '11D')",11.085430000000002,0,54945.0
"('02C', '04C', '05C', '08C', '11D')",11.085420000000001,0,54552.0
"('02C', '03C', '05C', '08C', '11D')",11.08532,0,54160.0
"('02C', '03C', '04C', '08C', '11D')",11.084319999999998,0,53767.0
"('04C', '05C', '06C', '07C', '11D')",11.076540000000001,0,53375.0
"('03C', '05C', '06C', '07C', '11D')",11.076530000000002,0,52982.0
"('02C', '05C', '06C', '07C', '11D')",11.07652,0,52590.0
"('03C', '04C', '06C', '07C', '11D')",11.076430000000002,0,52197.0
"('02C', '04C', '06C', '07C', '11D')",11.07642,0,51805.0
"('02C', '03C', '06C', '07C', '11D')",11.076319999999999,0,51412.0
"('03C', '04C', '05C', '07C', '11D')",11.075430000000003,0,51020.0
"('02C', '04C', '05C', '07C', '11D')",11.075420000000001,0,50628.0
"('02C', '03C', '05C', '07C', '11D')",11.07532,0,50235.0
"('02C', '03C', '04C', '07C', '11D')",11.074319999999998,0,49843.0
"('03C', '04C', '05C', '06C', '11D')",11.065430000000003,0,49450.0
"('02C', '04C', '05C', '06C', '11D')",11.065420000000001,0,49058.0
"('02C', '03C', '05C', '06C', '11D')",11.06532,0,48665.0
"('02C', '03C', '04C', '06C', '11D')",11.064319999999999,0,48273.0
"('02C', '03C', '04C', '05C', '11D')",11.054319999999999,0,47880.0
"('05C', '07C', '08C', '09C', '10D')",10.098749999999999,0,47488.0
"('04C', '07C', '08C', '09C', '10D')",10.09874,0,47095.0
"('03C', '07C', '08C', '09C', '10D')",10.09873,0,46703.0
"('02C', '07C', '08C', '09C', '10D')",10.098719999999998,0,46310.0
"('05C', '06C', '08C', '09C', '10D')",10.09865,0,45918.0
"('04C', '06C', '08C', '09C', '10D')",10.09864,0,45526.0
"('03C', '06C', '08C', '09C', '10D')",10.09863,0,45133.0
"('02C', '06C', '08C', '09C', '10D')",10.098619999999999,0,44741.0
"('04C', '05C', '08C', '09C', '10D')",10.09854,0,44348.0
"('03C', '05C', '08C', '09C', '10D')",10.09853,0,43956.0
"('02C', '05C', '08C', '09C', '10D')",10.098519999999999,0,43563.0
"('03C', '04C', '08C', '09C', '10D')",10.09843,0,43171.0
"('02C', '04C', '08C', '09C', '10D')",10.098419999999999,0,42778.0
"('02C', '03C', '08C', '09C', '10D')",10.098319999999998,0,42386.0
"('05C', '06C', '07C', '09C', '10D')",10.09765,0,41993.0
"('04C', '06C', '07C', '09C', '10D')",10.09764,0,41601.0
"('03C', '06C', '07C', '09C', '10D')",10.09763,0,41208.0
"('02C', '06C', '07C', '09C', '10D')",10.09762,0,40816.0
"('04C', '05C', '07C', '09C', '10D')",10.09754,0,40423.0
"('03C', '05C', '07C', '09C', '10D')",10.09753,0,40031.0
"('02C', '05C', '07C', '09C', '10D')",10.09752,0,39639.0
"('03C', '04C', '07C', '09C', '10D')",10.097430000000001,0,39246.0
"('02C', '04C', '07C', '09C', '10D')",10.09742,0,38854.0
"('02C', '03C', '07C', '09C', '10D')",10.097319999999998,0,38461.0
"('04C', '05C', '06C', '09C', '10D')",10.096540000000001,0,38069.0
"('03C', '05C', '06C', '09C', '10D')",10.096530000000001,0,37676.0
"('02C', '05C', '06C', '09C', '10D')",10.09652,0,37284.0
"('03C', '04C', '06C', '09C', '10D')",10.096430000000002,0,36891.0
"('02C', '04C', '06C', '09C', '10D')",10.09642,0,36499.0
"('02C', '03C', '06C', '09C', '10D')",10.096319999999999,0,36106.0
"('03C', '04C', '05C', '09C', '10D')",10.095430000000002,0,35714.0
"('02C', '04C', '05C', '09C', '10D')",10.09542,0,35321.0
"('02C', '03C', '05C', '09C', '10D')",10.09532,0,34929.0
"('02C', '03C', '04C', '09C', '10D')",10.094319999999998,0,34537.0
"('05C', '06C', '07C', '08C', '10D')",10.08765,0,34144.0
"('04C', '06C', '07C', '08C', '10D')",10.08764,0,33752.0
"('03C', '06C', '07C', '08C', '10D')",10.08763,0,33359.0
"('02C', '06C', '07C', '08C', '10D')",10.08762,0,32967.0
"('04C', '05C', '07C', '08C', '10D')",10.08754,0,32574.0
"('03C', '05C', '07C', '08C', '10D')",10.087530000000001,0,32182.0
"('02C', '05C', '07C', '08C', '10D')",10.08752,0,31789.0
"('03C', '04C', '07C', '08C', '10D')",10.087430000000001,0,31397.0
"('02C', '04C', '07C', '08C', '10D')",10.08742,0,31004.0
"('02C', '03C', '07C', '08C', '10D')",10.087319999999998,0,30612.0
"('04C', '05C', '06C', '08C', '10D')",10.086540000000001,0,30219.0
"('03C', '05C', '06C', '08C', '10D')",10.086530000000002,0,29827.0
"('02C', '05C', '06C', '08C', '10D')",10.08652,0,29434.0
"('03C', '04C', '06C', '08C', '10D')",10.086430000000002,0,29042.0
"('02C', '04C', '06C', '08C', '10D')",10.08642,0,28650.0
"('02C', '03C', '06C', '08C', '10D')",10.086319999999999,0,28257.0
"('03C', '04C', '05C', '08C', '10D')",10.085430000000002,0,27865.0
"('02C', '04C', '05C', '08C', '10D')",10.085420000000001,0,27472.0
"('02C', '03C', '05C', '08C', '10D')",10.08532,0,27080.0
"('02C', '03C', '04C', '08C', '10D')",10.084319999999998,0,26687.0
"('04C', '05C', '06C', '07C', '10D')",10.076540000000001,0,26295.0
"('03C', '05C', '06C', '07C', '10D')",10.076530000000002,0,25902.0
"('02C', '05C', '06C', '07C', '10D')",10.07652,0,25510.0
"('03C', '04C', '06C', '07C', '10D')",10.076430000000002,0,25117.0
"('02C', '04C', '06C', '07C', '10D')",10.07642,0,24725.0
"('02C', '03C', '06C', '07C', '10D')",10.076319999999999,0,24332.0
"('03C', '04C', '05C', '07C', '10D')",10.075430000000003,0,23940.0
"('02C', '04C', '05C', '07C', '10D')",10.075420000000001,0,23547.0
"('02C', '03C', '05C', '07C', '10D')",10.07532,0,23155.0
"('02C', '03C', '04C', '07C', '10D')",10.074319999999998,0,22763.0
"('03C', '04C', '05C', '06C', '10D')",10.065430000000003,0,22370.0
"('02C', '04C', '05C', '06C', '10D')",10.065420000000001,0,21978.0
"('02C', '03C', '05C', '06C', '10D')",10.06532,0,21585.0
"('02C', '03C', '04C', '06C', '10D')",10.064319999999999,0,21193.0
"('02C', '03C', '04C', '05C', '10D')",10.054319999999999,0,20800.0
"('04C', '06C', '07C', '08C', '09D')",9.08764,0,20408.0
"('03C', '06C', '07C', '08C', '09D')",9.08763,0,20015.0
"('02C', '06C', '07C', '08C', '09D')",9.08762,0,19623.0
"('04C', '05C', '07C', '08C', '09D')",9.08754,0,19230.0
"('03C', '05C', '07C', '08C', '09D')",9.087530000000001,0,18838.0
"('02C', '05C', '07C', '08C', '09D')",9.08752,0,18445.0
"('03C', '04C', '07C', '08C', '09D')",9.087430000000001,0,18053.0
"('02C', '04C', '07C', '08C', '09D')",9.08742,0,17661.0
"('02C', '03C', '07C', '08C', '09D')",9.087319999999998,0,17268.0
"('04C', '05C', '06C', '08C', '09D')",9.086540000000001,0,16876.0
"('03C', '05C', '06C', '08C', '09D')",9.086530000000002,0,16483.0
"('02C', '05C', '06C', '08C', '09D')",9.08652,0,16091.0
"('03C', '04C', '06C', '08C', '09D')",9.086430000000002,0,15698.0
"('02C', '04C', '06C', '08C', '09D')",9.08642,0,15306.0
"('02C', '03C', '06C', '08C', '09D')",9.086319999999999,0,14913.0
"('03C', '04C', '05C', '08C', '09D')",9.085430000000002,0,14521.0
"('02C', '04C', '05C', '08C', '09D')",9.085420000000001,0,14128.0
"('02C', '03C', '05C', '08C', '09D')",9.08532,0,13736.0
"('02C', '03C', '04C', '08C', '09D')",9.084319999999998,0,13343.0
"('04C', '05C', '06C', '07C', '09D')",9.076540000000001,0,12951.0
"('03C', '05C', '06C', '07C', '09D')",9.076530000000002,0,12558.0
"('02C', '05C', '06C', '07C', '09D')",9.07652,0,12166.0
"('03C', '04C', '06C', '07C', '09D')",9.076430000000002,0,11774.0
"('02C', '04C', '06C', '07C', '09D')",9.07642,0,11381.0
"('02C', '03C', '06C', '07C', '09D')",9.076319999999999,0,10989.0
