score,hand,handtype,score2
24.1204,"[4, 9, 9, 10, 11]",1,740534.0
24.1203,"[3, 9, 9, 10, 11]",1,740387.0
24.1202,"[2, 9, 9, 10, 11]",1,740239.0
24.118699999999997,"[7, 8, 9, 9, 11]",1,740091.0
24.118599999999997,"[6, 8, 9, 9, 11]",1,739943.0
24.118499999999997,"[5, 8, 9, 9, 11]",1,739796.0
24.118399999999998,"[4, 8, 9, 9, 11]",1,739648.0
24.118299999999998,"[3, 8, 9, 9, 11]",1,739500.0
24.118199999999998,"[2, 8, 9, 9, 11]",1,739352.0
24.1176,"[6, 7, 9, 9, 11]",1,739205.0
24.1175,"[5, 7, 9, 9, 11]",1,739057.0
24.1174,"[4, 7, 9, 9, 11]",1,738909.0
24.1173,"[3, 7, 9, 9, 11]",1,738761.0
24.1172,"[2, 7, 9, 9, 11]",1,738614.0
24.1165,"[5, 6, 9, 9, 11]",1,738466.0
24.1164,"[4, 6, 9, 9, 11]",1,738318.0
24.1163,"[3, 6, 9, 9, 11]",1,738170.0
24.1162,"[2, 6, 9, 9, 11]",1,738023.0
24.115399999999998,"[4, 5, 9, 9, 11]",1,737875.0
24.115299999999998,"[3, 5, 9, 9, 11]",1,737727.0
24.115199999999998,"[2, 5, 9, 9, 11]",1,737579.0
24.1143,"[3, 4, 9, 9, 11]",1,737432.0
24.1142,"[2, 4, 9, 9, 11]",1,737284.0
24.1132,"[2, 3, 9, 9, 11]",1,737136.0
24.1087,"[7, 8, 9, 9, 10]",1,736988.0
24.1086,"[6, 8, 9, 9, 10]",1,736841.0
24.1085,"[5, 8, 9, 9, 10]",1,736693.0
24.1084,"[4, 8, 9, 9, 10]",1,736545.0
24.1083,"[3, 8, 9, 9, 10]",1,736397.0
24.1082,"[2, 8, 9, 9, 10]",1,736249.0
24.1076,"[6, 7, 9, 9, 10]",1,736102.0
24.1075,"[5, 7, 9, 9, 10]",1,735954.0
24.107400000000002,"[4, 7, 9, 9, 10]",1,735806.0
24.107300000000002,"[3, 7, 9, 9, 10]",1,735658.0
24.107200000000002,"[2, 7, 9, 9, 10]",1,735511.0
24.1065,"[5, 6, 9, 9, 10]",1,735363.0
24.1064,"[4, 6, 9, 9, 10]",1,735215.0
24.1063,"[3, 6, 9, 9, 10]",1,735067.0
24.1062,"[2, 6, 9, 9, 10]",1,734920.0
24.1054,"[4, 5, 9, 9, 10]",1,734772.0
24.1053,"[3, 5, 9, 9, 10]",1,734624.0
24.1052,"[2, 5, 9, 9, 10]",1,734476.0
24.104300000000002,"[3, 4, 9, 9, 10]",1,734329.0
24.104200000000002,"[2, 4, 9, 9, 10]",1,734181.0
24.1032,"[2, 3, 9, 9, 10]",1,734033.0
24.0876,"[6, 7, 8, 9, 9]",1,733885.0
24.0875,"[5, 7, 8, 9, 9]",1,733738.0
24.0874,"[4, 7, 8, 9, 9]",1,733590.0
24.0873,"[3, 7, 8, 9, 9]",1,733442.0
24.0872,"[2, 7, 8, 9, 9]",1,733294.0
24.086499999999997,"[5, 6, 8, 9, 9]",1,733147.0
24.086399999999998,"[4, 6, 8, 9, 9]",1,732999.0
24.086299999999998,"[3, 6, 8, 9, 9]",1,732851.0
24.086199999999998,"[2, 6, 8, 9, 9]",1,732703.0
24.085399999999996,"[4, 5, 8, 9, 9]",1,732556.0
24.085299999999997,"[3, 5, 8, 9, 9]",1,732408.0
24.085199999999997,"[2, 5, 8, 9, 9]",1,732260.0
24.0843,"[3, 4, 8, 9, 9]",1,732112.0
24.0842,"[2, 4, 8, 9, 9]",1,731965.0
24.083199999999998,"[2, 3, 8, 9, 9]",1,731817.0
24.0765,"[5, 6, 7, 9, 9]",1,731669.0
24.0764,"[4, 6, 7, 9, 9]",1,731521.0
24.0763,"[3, 6, 7, 9, 9]",1,731374.0
24.0762,"[2, 6, 7, 9, 9]",1,731226.0
24.0754,"[4, 5, 7, 9, 9]",1,731078.0
24.0753,"[3, 5, 7, 9, 9]",1,730930.0
24.0752,"[2, 5, 7, 9, 9]",1,730783.0
24.0743,"[3, 4, 7, 9, 9]",1,730635.0
24.0742,"[2, 4, 7, 9, 9]",1,730487.0
24.0732,"[2, 3, 7, 9, 9]",1,730339.0
24.065399999999997,"[4, 5, 6, 9, 9]",1,730192.0
24.065299999999997,"[3, 5, 6, 9, 9]",1,730044.0
24.065199999999997,"[2, 5, 6, 9, 9]",1,729896.0
24.0643,"[3, 4, 6, 9, 9]",1,729748.0
24.0642,"[2, 4, 6, 9, 9]",1,729601.0
24.0632,"[2, 3, 6, 9, 9]",1,729453.0
24.0543,"[3, 4, 5, 9, 9]",1,729305.0
24.0542,"[2, 4, 5, 9, 9]",1,729157.0
24.0532,"[2, 3, 5, 9, 9]",1,729010.0
24.0432,"[2, 3, 4, 9, 9]",1,728862.0
23.154200000000003,"[8, 8, 12, 13, 14]",1,728714.0
23.154100000000003,"[8, 8, 11, 13, 14]",1,728566.0
23.154000000000003,"[8, 8, 10, 13, 14]",1,728419.0
23.153900000000004,"[8, 8, 9, 13, 14]",1,728271.0
23.1537,"[7, 8, 8, 13, 14]",1,728123.0
23.1536,"[6, 8, 8, 13, 14]",1,727975.0
23.1535,"[5, 8, 8, 13, 14]",1,727828.0
23.1534,"[4, 8, 8, 13, 14]",1,727680.0
23.1533,"[3, 8, 8, 13, 14]",1,727532.0
23.153200000000002,"[2, 8, 8, 13, 14]",1,727384.0
23.153100000000002,"[8, 8, 11, 12, 14]",1,727237.0
23.153000000000002,"[8, 8, 10, 12, 14]",1,727089.0
23.152900000000002,"[8, 8, 9, 12, 14]",1,726941.0
23.1527,"[7, 8, 8, 12, 14]",1,726793.0
23.1526,"[6, 8, 8, 12, 14]",1,726646.0
23.1525,"[5, 8, 8, 12, 14]",1,726498.0
23.1524,"[4, 8, 8, 12, 14]",1,726350.0
23.1523,"[3, 8, 8, 12, 14]",1,726202.0
23.1522,"[2, 8, 8, 12, 14]",1,726055.0
23.152,"[8, 8, 10, 11, 14]",1,725907.0
23.1519,"[8, 8, 9, 11, 14]",1,725759.0
23.151699999999998,"[7, 8, 8, 11, 14]",1,725611.0
23.1516,"[6, 8, 8, 11, 14]",1,725464.0
23.1515,"[5, 8, 8, 11, 14]",1,725316.0
23.1514,"[4, 8, 8, 11, 14]",1,725168.0
23.1513,"[3, 8, 8, 11, 14]",1,725020.0
23.1512,"[2, 8, 8, 11, 14]",1,724873.0
23.150900000000004,"[8, 8, 9, 10, 14]",1,724725.0
23.1507,"[7, 8, 8, 10, 14]",1,724577.0
23.1506,"[6, 8, 8, 10, 14]",1,724429.0
23.1505,"[5, 8, 8, 10, 14]",1,724282.0
23.1504,"[4, 8, 8, 10, 14]",1,724134.0
23.1503,"[3, 8, 8, 10, 14]",1,723986.0
23.1502,"[2, 8, 8, 10, 14]",1,723838.0
23.1497,"[7, 8, 8, 9, 14]",1,723691.0
23.1496,"[6, 8, 8, 9, 14]",1,723543.0
23.1495,"[5, 8, 8, 9, 14]",1,723395.0
23.1494,"[4, 8, 8, 9, 14]",1,723247.0
23.1493,"[3, 8, 8, 9, 14]",1,723100.0
23.1492,"[2, 8, 8, 9, 14]",1,722952.0
23.1476,"[6, 7, 8, 8, 14]",1,722804.0
23.1475,"[5, 7, 8, 8, 14]",1,722656.0
23.1474,"[4, 7, 8, 8, 14]",1,722509.0
23.1473,"[3, 7, 8, 8, 14]",1,722361.0
23.1472,"[2, 7, 8, 8, 14]",1,722213.0
23.1465,"[5, 6, 8, 8, 14]",1,722065.0
23.1464,"[4, 6, 8, 8, 14]",1,721918.0
23.1463,"[3, 6, 8, 8, 14]",1,721770.0
23.1462,"[2, 6, 8, 8, 14]",1,721622.0
23.1454,"[4, 5, 8, 8, 14]",1,721474.0
23.1453,"[3, 5, 8, 8, 14]",1,721327.0
23.1452,"[2, 5, 8, 8, 14]",1,721179.0
23.1443,"[3, 4, 8, 8, 14]",1,721031.0
23.1442,"[2, 4, 8, 8, 14]",1,720883.0
23.1432,"[2, 3, 8, 8, 14]",1,720736.0
23.1431,"[8, 8, 11, 12, 13]",1,720588.0
23.143,"[8, 8, 10, 12, 13]",1,720440.0
23.1429,"[8, 8, 9, 12, 13]",1,720292.0
23.142699999999998,"[7, 8, 8, 12, 13]",1,720145.0
23.142599999999998,"[6, 8, 8, 12, 13]",1,719997.0
23.1425,"[5, 8, 8, 12, 13]",1,719849.0
23.1424,"[4, 8, 8, 12, 13]",1,719701.0
23.1423,"[3, 8, 8, 12, 13]",1,719554.0
23.1422,"[2, 8, 8, 12, 13]",1,719406.0
23.142,"[8, 8, 10, 11, 13]",1,719258.0
23.1419,"[8, 8, 9, 11, 13]",1,719110.0
23.141699999999997,"[7, 8, 8, 11, 13]",1,718963.0
23.141599999999997,"[6, 8, 8, 11, 13]",1,718815.0
23.141499999999997,"[5, 8, 8, 11, 13]",1,718667.0
23.141399999999997,"[4, 8, 8, 11, 13]",1,718519.0
23.141299999999998,"[3, 8, 8, 11, 13]",1,718372.0
23.141199999999998,"[2, 8, 8, 11, 13]",1,718224.0
23.140900000000002,"[8, 8, 9, 10, 13]",1,718076.0
23.1407,"[7, 8, 8, 10, 13]",1,717928.0
23.1406,"[6, 8, 8, 10, 13]",1,717781.0
23.1405,"[5, 8, 8, 10, 13]",1,717633.0
23.1404,"[4, 8, 8, 10, 13]",1,717485.0
23.1403,"[3, 8, 8, 10, 13]",1,717337.0
23.1402,"[2, 8, 8, 10, 13]",1,717190.0
23.139699999999998,"[7, 8, 8, 9, 13]",1,717042.0
23.139599999999998,"[6, 8, 8, 9, 13]",1,716894.0
23.139499999999998,"[5, 8, 8, 9, 13]",1,716746.0
23.1394,"[4, 8, 8, 9, 13]",1,716599.0
23.1393,"[3, 8, 8, 9, 13]",1,716451.0
23.1392,"[2, 8, 8, 9, 13]",1,716303.0
23.1376,"[6, 7, 8, 8, 13]",1,716155.0
23.1375,"[5, 7, 8, 8, 13]",1,716008.0
23.1374,"[4, 7, 8, 8, 13]",1,715860.0
23.1373,"[3, 7, 8, 8, 13]",1,715712.0
23.1372,"[2, 7, 8, 8, 13]",1,715564.0
23.136499999999998,"[5, 6, 8, 8, 13]",1,715417.0
23.1364,"[4, 6, 8, 8, 13]",1,715269.0
23.1363,"[3, 6, 8, 8, 13]",1,715121.0
23.1362,"[2, 6, 8, 8, 13]",1,714973.0
23.135399999999997,"[4, 5, 8, 8, 13]",1,714826.0
23.135299999999997,"[3, 5, 8, 8, 13]",1,714678.0
23.135199999999998,"[2, 5, 8, 8, 13]",1,714530.0
23.1343,"[3, 4, 8, 8, 13]",1,714382.0
23.1342,"[2, 4, 8, 8, 13]",1,714235.0
23.1332,"[2, 3, 8, 8, 13]",1,714087.0
23.132,"[8, 8, 10, 11, 12]",1,713939.0
23.1319,"[8, 8, 9, 11, 12]",1,713791.0
23.1317,"[7, 8, 8, 11, 12]",1,713644.0
23.1316,"[6, 8, 8, 11, 12]",1,713496.0
23.1315,"[5, 8, 8, 11, 12]",1,713348.0
23.1314,"[4, 8, 8, 11, 12]",1,713200.0
23.1313,"[3, 8, 8, 11, 12]",1,713053.0
23.1312,"[2, 8, 8, 11, 12]",1,712905.0
23.130900000000004,"[8, 8, 9, 10, 12]",1,712757.0
23.1307,"[7, 8, 8, 10, 12]",1,712609.0
23.1306,"[6, 8, 8, 10, 12]",1,712462.0
23.1305,"[5, 8, 8, 10, 12]",1,712314.0
23.1304,"[4, 8, 8, 10, 12]",1,712166.0
23.130300000000002,"[3, 8, 8, 10, 12]",1,712018.0
23.130200000000002,"[2, 8, 8, 10, 12]",1,711871.0
23.1297,"[7, 8, 8, 9, 12]",1,711723.0
23.1296,"[6, 8, 8, 9, 12]",1,711575.0
23.1295,"[5, 8, 8, 9, 12]",1,711427.0
23.1294,"[4, 8, 8, 9, 12]",1,711280.0
23.1293,"[3, 8, 8, 9, 12]",1,711132.0
23.1292,"[2, 8, 8, 9, 12]",1,710984.0
23.1276,"[6, 7, 8, 8, 12]",1,710836.0
23.1275,"[5, 7, 8, 8, 12]",1,710689.0
23.1274,"[4, 7, 8, 8, 12]",1,710541.0
23.1273,"[3, 7, 8, 8, 12]",1,710393.0
23.127200000000002,"[2, 7, 8, 8, 12]",1,710245.0
23.1265,"[5, 6, 8, 8, 12]",1,710098.0
23.1264,"[4, 6, 8, 8, 12]",1,709950.0
23.1263,"[3, 6, 8, 8, 12]",1,709802.0
23.1262,"[2, 6, 8, 8, 12]",1,709654.0
23.1254,"[4, 5, 8, 8, 12]",1,709506.0
23.1253,"[3, 5, 8, 8, 12]",1,709359.0
23.1252,"[2, 5, 8, 8, 12]",1,709211.0
23.1243,"[3, 4, 8, 8, 12]",1,709063.0
23.124200000000002,"[2, 4, 8, 8, 12]",1,708915.0
23.1232,"[2, 3, 8, 8, 12]",1,708768.0
23.120900000000002,"[8, 8, 9, 10, 11]",1,708620.0
23.1207,"[7, 8, 8, 10, 11]",1,708472.0
23.1206,"[6, 8, 8, 10, 11]",1,708324.0
23.1205,"[5, 8, 8, 10, 11]",1,708177.0
23.1204,"[4, 8, 8, 10, 11]",1,708029.0
23.1203,"[3, 8, 8, 10, 11]",1,707881.0
23.1202,"[2, 8, 8, 10, 11]",1,707733.0
23.119699999999998,"[7, 8, 8, 9, 11]",1,707586.0
23.1196,"[6, 8, 8, 9, 11]",1,707438.0
23.1195,"[5, 8, 8, 9, 11]",1,707290.0
23.1194,"[4, 8, 8, 9, 11]",1,707142.0
23.1193,"[3, 8, 8, 9, 11]",1,706995.0
23.1192,"[2, 8, 8, 9, 11]",1,706847.0
23.1176,"[6, 7, 8, 8, 11]",1,706699.0
23.1175,"[5, 7, 8, 8, 11]",1,706551.0
23.1174,"[4, 7, 8, 8, 11]",1,706404.0
23.1173,"[3, 7, 8, 8, 11]",1,706256.0
23.1172,"[2, 7, 8, 8, 11]",1,706108.0
23.1165,"[5, 6, 8, 8, 11]",1,705960.0
23.1164,"[4, 6, 8, 8, 11]",1,705813.0
23.1163,"[3, 6, 8, 8, 11]",1,705665.0
23.1162,"[2, 6, 8, 8, 11]",1,705517.0
23.115399999999998,"[4, 5, 8, 8, 11]",1,705369.0
23.115299999999998,"[3, 5, 8, 8, 11]",1,705222.0
23.115199999999998,"[2, 5, 8, 8, 11]",1,705074.0
23.1143,"[3, 4, 8, 8, 11]",1,704926.0
23.1142,"[2, 4, 8, 8, 11]",1,704778.0
23.1132,"[2, 3, 8, 8, 11]",1,704631.0
23.1097,"[7, 8, 8, 9, 10]",1,704483.0
23.1096,"[6, 8, 8, 9, 10]",1,704335.0
23.1095,"[5, 8, 8, 9, 10]",1,704187.0
23.1094,"[4, 8, 8, 9, 10]",1,704040.0
23.1093,"[3, 8, 8, 9, 10]",1,703892.0
23.1092,"[2, 8, 8, 9, 10]",1,703744.0
23.1076,"[6, 7, 8, 8, 10]",1,703596.0
23.1075,"[5, 7, 8, 8, 10]",1,703449.0
23.107400000000002,"[4, 7, 8, 8, 10]",1,703301.0
23.107300000000002,"[3, 7, 8, 8, 10]",1,703153.0
23.107200000000002,"[2, 7, 8, 8, 10]",1,703005.0
23.1065,"[5, 6, 8, 8, 10]",1,702858.0
23.1064,"[4, 6, 8, 8, 10]",1,702710.0
23.1063,"[3, 6, 8, 8, 10]",1,702562.0
23.1062,"[2, 6, 8, 8, 10]",1,702414.0
23.1054,"[4, 5, 8, 8, 10]",1,702267.0
23.1053,"[3, 5, 8, 8, 10]",1,702119.0
23.1052,"[2, 5, 8, 8, 10]",1,701971.0
23.104300000000002,"[3, 4, 8, 8, 10]",1,701823.0
23.104200000000002,"[2, 4, 8, 8, 10]",1,701676.0
23.1032,"[2, 3, 8, 8, 10]",1,701528.0
23.0976,"[6, 7, 8, 8, 9]",1,701380.0
23.0975,"[5, 7, 8, 8, 9]",1,701232.0
23.0974,"[4, 7, 8, 8, 9]",1,701085.0
23.0973,"[3, 7, 8, 8, 9]",1,700937.0
23.0972,"[2, 7, 8, 8, 9]",1,700789.0
23.0965,"[5, 6, 8, 8, 9]",1,700641.0
23.0964,"[4, 6, 8, 8, 9]",1,700494.0
23.0963,"[3, 6, 8, 8, 9]",1,700346.0
23.0962,"[2, 6, 8, 8, 9]",1,700198.0
23.095399999999998,"[4, 5, 8, 8, 9]",1,700050.0
23.095299999999998,"[3, 5, 8, 8, 9]",1,699903.0
23.0952,"[2, 5, 8, 8, 9]",1,699755.0
23.0943,"[3, 4, 8, 8, 9]",1,699607.0
23.0942,"[2, 4, 8, 8, 9]",1,699459.0
23.0932,"[2, 3, 8, 8, 9]",1,699312.0
23.0765,"[5, 6, 7, 8, 8]",1,699164.0
23.0764,"[4, 6, 7, 8, 8]",1,699016.0
23.0763,"[3, 6, 7, 8, 8]",1,698868.0
23.0762,"[2, 6, 7, 8, 8]",1,698721.0
23.0754,"[4, 5, 7, 8, 8]",1,698573.0
23.0753,"[3, 5, 7, 8, 8]",1,698425.0
23.0752,"[2, 5, 7, 8, 8]",1,698277.0
23.0743,"[3, 4, 7, 8, 8]",1,698130.0
23.0742,"[2, 4, 7, 8, 8]",1,697982.0
23.0732,"[2, 3, 7, 8, 8]",1,697834.0
23.065399999999997,"[4, 5, 6, 8, 8]",1,697686.0
23.065299999999997,"[3, 5, 6, 8, 8]",1,697539.0
23.065199999999997,"[2, 5, 6, 8, 8]",1,697391.0
23.0643,"[3, 4, 6, 8, 8]",1,697243.0
23.0642,"[2, 4, 6, 8, 8]",1,697095.0
23.0632,"[2, 3, 6, 8, 8]",1,696948.0
23.0543,"[3, 4, 5, 8, 8]",1,696800.0
23.0542,"[2, 4, 5, 8, 8]",1,696652.0
23.0532,"[2, 3, 5, 8, 8]",1,696504.0
23.0432,"[2, 3, 4, 8, 8]",1,696357.0
22.154200000000003,"[7, 7, 12, 13, 14]",1,696209.0
22.154100000000003,"[7, 7, 11, 13, 14]",1,696061.0
22.154000000000003,"[7, 7, 10, 13, 14]",1,695913.0
22.153900000000004,"[7, 7, 9, 13, 14]",1,695766.0
22.153800000000004,"[7, 7, 8, 13, 14]",1,695618.0
22.1536,"[6, 7, 7, 13, 14]",1,695470.0
22.1535,"[5, 7, 7, 13, 14]",1,695322.0
22.1534,"[4, 7, 7, 13, 14]",1,695175.0
22.1533,"[3, 7, 7, 13, 14]",1,695027.0
22.153200000000002,"[2, 7, 7, 13, 14]",1,694879.0
22.153100000000002,"[7, 7, 11, 12, 14]",1,694731.0
22.153000000000002,"[7, 7, 10, 12, 14]",1,694584.0
22.152900000000002,"[7, 7, 9, 12, 14]",1,694436.0
22.152800000000003,"[7, 7, 8, 12, 14]",1,694288.0
22.1526,"[6, 7, 7, 12, 14]",1,694140.0
22.1525,"[5, 7, 7, 12, 14]",1,693993.0
22.1524,"[4, 7, 7, 12, 14]",1,693845.0
22.1523,"[3, 7, 7, 12, 14]",1,693697.0
22.1522,"[2, 7, 7, 12, 14]",1,693549.0
22.152,"[7, 7, 10, 11, 14]",1,693402.0
22.1519,"[7, 7, 9, 11, 14]",1,693254.0
22.1518,"[7, 7, 8, 11, 14]",1,693106.0
22.1516,"[6, 7, 7, 11, 14]",1,692958.0
22.1515,"[5, 7, 7, 11, 14]",1,692811.0
22.1514,"[4, 7, 7, 11, 14]",1,692663.0
22.1513,"[3, 7, 7, 11, 14]",1,692515.0
22.1512,"[2, 7, 7, 11, 14]",1,692367.0
22.150900000000004,"[7, 7, 9, 10, 14]",1,692220.0
22.150800000000004,"[7, 7, 8, 10, 14]",1,692072.0
22.1506,"[6, 7, 7, 10, 14]",1,691924.0
22.1505,"[5, 7, 7, 10, 14]",1,691776.0
22.1504,"[4, 7, 7, 10, 14]",1,691629.0
22.1503,"[3, 7, 7, 10, 14]",1,691481.0
22.1502,"[2, 7, 7, 10, 14]",1,691333.0
22.149800000000003,"[7, 7, 8, 9, 14]",1,691185.0
22.1496,"[6, 7, 7, 9, 14]",1,691038.0
22.1495,"[5, 7, 7, 9, 14]",1,690890.0
22.1494,"[4, 7, 7, 9, 14]",1,690742.0
22.1493,"[3, 7, 7, 9, 14]",1,690594.0
22.1492,"[2, 7, 7, 9, 14]",1,690447.0
22.1486,"[6, 7, 7, 8, 14]",1,690299.0
22.1485,"[5, 7, 7, 8, 14]",1,690151.0
22.1484,"[4, 7, 7, 8, 14]",1,690003.0
22.1483,"[3, 7, 7, 8, 14]",1,689856.0
22.1482,"[2, 7, 7, 8, 14]",1,689708.0
22.1465,"[5, 6, 7, 7, 14]",1,689560.0
22.1464,"[4, 6, 7, 7, 14]",1,689412.0
22.1463,"[3, 6, 7, 7, 14]",1,689265.0
22.1462,"[2, 6, 7, 7, 14]",1,689117.0
22.1454,"[4, 5, 7, 7, 14]",1,688969.0
22.1453,"[3, 5, 7, 7, 14]",1,688821.0
22.1452,"[2, 5, 7, 7, 14]",1,688674.0
22.1443,"[3, 4, 7, 7, 14]",1,688526.0
22.1442,"[2, 4, 7, 7, 14]",1,688378.0
22.1432,"[2, 3, 7, 7, 14]",1,688230.0
22.1431,"[7, 7, 11, 12, 13]",1,688083.0
22.143,"[7, 7, 10, 12, 13]",1,687935.0
22.1429,"[7, 7, 9, 12, 13]",1,687787.0
22.1428,"[7, 7, 8, 12, 13]",1,687639.0
22.142599999999998,"[6, 7, 7, 12, 13]",1,687492.0
22.1425,"[5, 7, 7, 12, 13]",1,687344.0
22.1424,"[4, 7, 7, 12, 13]",1,687196.0
22.1423,"[3, 7, 7, 12, 13]",1,687048.0
22.1422,"[2, 7, 7, 12, 13]",1,686901.0
22.142,"[7, 7, 10, 11, 13]",1,686753.0
22.1419,"[7, 7, 9, 11, 13]",1,686605.0
22.1418,"[7, 7, 8, 11, 13]",1,686457.0
22.141599999999997,"[6, 7, 7, 11, 13]",1,686310.0
22.141499999999997,"[5, 7, 7, 11, 13]",1,686162.0
22.141399999999997,"[4, 7, 7, 11, 13]",1,686014.0
22.141299999999998,"[3, 7, 7, 11, 13]",1,685866.0
22.141199999999998,"[2, 7, 7, 11, 13]",1,685719.0
22.140900000000002,"[7, 7, 9, 10, 13]",1,685571.0
22.140800000000002,"[7, 7, 8, 10, 13]",1,685423.0
22.1406,"[6, 7, 7, 10, 13]",1,685275.0
22.1405,"[5, 7, 7, 10, 13]",1,685128.0
22.1404,"[4, 7, 7, 10, 13]",1,684980.0
22.1403,"[3, 7, 7, 10, 13]",1,684832.0
22.1402,"[2, 7, 7, 10, 13]",1,684684.0
22.1398,"[7, 7, 8, 9, 13]",1,684537.0
22.139599999999998,"[6, 7, 7, 9, 13]",1,684389.0
22.139499999999998,"[5, 7, 7, 9, 13]",1,684241.0
22.1394,"[4, 7, 7, 9, 13]",1,684093.0
22.1393,"[3, 7, 7, 9, 13]",1,683946.0
22.1392,"[2, 7, 7, 9, 13]",1,683798.0
22.138599999999997,"[6, 7, 7, 8, 13]",1,683650.0
22.138499999999997,"[5, 7, 7, 8, 13]",1,683502.0
22.138399999999997,"[4, 7, 7, 8, 13]",1,683354.0
22.138299999999997,"[3, 7, 7, 8, 13]",1,683207.0
22.138199999999998,"[2, 7, 7, 8, 13]",1,683059.0
22.136499999999998,"[5, 6, 7, 7, 13]",1,682911.0
22.1364,"[4, 6, 7, 7, 13]",1,682763.0
22.1363,"[3, 6, 7, 7, 13]",1,682616.0
22.1362,"[2, 6, 7, 7, 13]",1,682468.0
22.135399999999997,"[4, 5, 7, 7, 13]",1,682320.0
22.135299999999997,"[3, 5, 7, 7, 13]",1,682172.0
22.135199999999998,"[2, 5, 7, 7, 13]",1,682025.0
22.1343,"[3, 4, 7, 7, 13]",1,681877.0
22.1342,"[2, 4, 7, 7, 13]",1,681729.0
22.1332,"[2, 3, 7, 7, 13]",1,681581.0
22.132,"[7, 7, 10, 11, 12]",1,681434.0
22.1319,"[7, 7, 9, 11, 12]",1,681286.0
22.131800000000002,"[7, 7, 8, 11, 12]",1,681138.0
22.1316,"[6, 7, 7, 11, 12]",1,680990.0
22.1315,"[5, 7, 7, 11, 12]",1,680843.0
22.1314,"[4, 7, 7, 11, 12]",1,680695.0
22.1313,"[3, 7, 7, 11, 12]",1,680547.0
22.1312,"[2, 7, 7, 11, 12]",1,680399.0
22.130900000000004,"[7, 7, 9, 10, 12]",1,680252.0
22.130800000000004,"[7, 7, 8, 10, 12]",1,680104.0
22.1306,"[6, 7, 7, 10, 12]",1,679956.0
22.1305,"[5, 7, 7, 10, 12]",1,679808.0
22.1304,"[4, 7, 7, 10, 12]",1,679661.0
22.130300000000002,"[3, 7, 7, 10, 12]",1,679513.0
22.130200000000002,"[2, 7, 7, 10, 12]",1,679365.0
22.129800000000003,"[7, 7, 8, 9, 12]",1,679217.0
22.1296,"[6, 7, 7, 9, 12]",1,679070.0
22.1295,"[5, 7, 7, 9, 12]",1,678922.0
22.1294,"[4, 7, 7, 9, 12]",1,678774.0
22.1293,"[3, 7, 7, 9, 12]",1,678626.0
22.1292,"[2, 7, 7, 9, 12]",1,678479.0
22.1286,"[6, 7, 7, 8, 12]",1,678331.0
22.1285,"[5, 7, 7, 8, 12]",1,678183.0
22.1284,"[4, 7, 7, 8, 12]",1,678035.0
22.1283,"[3, 7, 7, 8, 12]",1,677888.0
22.1282,"[2, 7, 7, 8, 12]",1,677740.0
22.1265,"[5, 6, 7, 7, 12]",1,677592.0
22.1264,"[4, 6, 7, 7, 12]",1,677444.0
22.1263,"[3, 6, 7, 7, 12]",1,677297.0
22.1262,"[2, 6, 7, 7, 12]",1,677149.0
22.1254,"[4, 5, 7, 7, 12]",1,677001.0
22.1253,"[3, 5, 7, 7, 12]",1,676853.0
22.1252,"[2, 5, 7, 7, 12]",1,676706.0
22.1243,"[3, 4, 7, 7, 12]",1,676558.0
22.124200000000002,"[2, 4, 7, 7, 12]",1,676410.0
22.1232,"[2, 3, 7, 7, 12]",1,676262.0
22.120900000000002,"[7, 7, 9, 10, 11]",1,676115.0
22.120800000000003,"[7, 7, 8, 10, 11]",1,675967.0
22.1206,"[6, 7, 7, 10, 11]",1,675819.0
22.1205,"[5, 7, 7, 10, 11]",1,675671.0
22.1204,"[4, 7, 7, 10, 11]",1,675524.0
22.1203,"[3, 7, 7, 10, 11]",1,675376.0
22.1202,"[2, 7, 7, 10, 11]",1,675228.0
22.1198,"[7, 7, 8, 9, 11]",1,675080.0
22.1196,"[6, 7, 7, 9, 11]",1,674933.0
22.1195,"[5, 7, 7, 9, 11]",1,674785.0
22.1194,"[4, 7, 7, 9, 11]",1,674637.0
22.1193,"[3, 7, 7, 9, 11]",1,674489.0
22.1192,"[2, 7, 7, 9, 11]",1,674342.0
22.118599999999997,"[6, 7, 7, 8, 11]",1,674194.0
22.118499999999997,"[5, 7, 7, 8, 11]",1,674046.0
22.118399999999998,"[4, 7, 7, 8, 11]",1,673898.0
22.118299999999998,"[3, 7, 7, 8, 11]",1,673751.0
22.118199999999998,"[2, 7, 7, 8, 11]",1,673603.0
22.1165,"[5, 6, 7, 7, 11]",1,673455.0
22.1164,"[4, 6, 7, 7, 11]",1,673307.0
22.1163,"[3, 6, 7, 7, 11]",1,673160.0
22.1162,"[2, 6, 7, 7, 11]",1,673012.0
22.115399999999998,"[4, 5, 7, 7, 11]",1,672864.0
22.115299999999998,"[3, 5, 7, 7, 11]",1,672716.0
22.115199999999998,"[2, 5, 7, 7, 11]",1,672569.0
22.1143,"[3, 4, 7, 7, 11]",1,672421.0
22.1142,"[2, 4, 7, 7, 11]",1,672273.0
22.1132,"[2, 3, 7, 7, 11]",1,672125.0
22.109800000000003,"[7, 7, 8, 9, 10]",1,671978.0
22.1096,"[6, 7, 7, 9, 10]",1,671830.0
22.1095,"[5, 7, 7, 9, 10]",1,671682.0
22.1094,"[4, 7, 7, 9, 10]",1,671534.0
22.1093,"[3, 7, 7, 9, 10]",1,671387.0
22.1092,"[2, 7, 7, 9, 10]",1,671239.0
