hand,value,handtype,score
"('04C', '13C', '13H')",28.04,1,974796.0
"('04C', '13C', '13S')",28.04,1,974796.0
"('04C', '13D', '13H')",28.04,1,974796.0
"('04C', '13D', '13S')",28.04,1,974796.0
"('04C', '13H', '13S')",28.04,1,974796.0
"('04D', '13C', '13D')",28.04,1,974796.0
"('04D', '13C', '13H')",28.04,1,974796.0
"('04D', '13C', '13S')",28.04,1,974796.0
"('04D', '13D', '13H')",28.04,1,974796.0
"('04D', '13D', '13S')",28.04,1,974796.0
"('04D', '13H', '13S')",28.04,1,974796.0
"('04H', '13C', '13D')",28.04,1,974796.0
"('04H', '13C', '13H')",28.04,1,974796.0
"('04H', '13C', '13S')",28.04,1,974796.0
"('04H', '13D', '13H')",28.04,1,974796.0
"('04H', '13D', '13S')",28.04,1,974796.0
"('04H', '13H', '13S')",28.04,1,974796.0
"('04S', '13C', '13D')",28.04,1,974796.0
"('04S', '13C', '13H')",28.04,1,974796.0
"('04S', '13C', '13S')",28.04,1,974796.0
"('04S', '13D', '13H')",28.04,1,974796.0
"('04S', '13D', '13S')",28.04,1,974796.0
"('04S', '13H', '13S')",28.04,1,974796.0
"('03C', '13C', '13D')",28.03,1,973710.0
"('03C', '13C', '13H')",28.03,1,973710.0
"('03C', '13C', '13S')",28.03,1,973710.0
"('03C', '13D', '13H')",28.03,1,973710.0
"('03C', '13D', '13S')",28.03,1,973710.0
"('03C', '13H', '13S')",28.03,1,973710.0
"('03D', '13C', '13D')",28.03,1,973710.0
"('03D', '13C', '13H')",28.03,1,973710.0
"('03D', '13C', '13S')",28.03,1,973710.0
"('03D', '13D', '13H')",28.03,1,973710.0
"('03D', '13D', '13S')",28.03,1,973710.0
"('03D', '13H', '13S')",28.03,1,973710.0
"('03H', '13C', '13D')",28.03,1,973710.0
"('03H', '13C', '13H')",28.03,1,973710.0
"('03H', '13C', '13S')",28.03,1,973710.0
"('03H', '13D', '13H')",28.03,1,973710.0
"('03H', '13D', '13S')",28.03,1,973710.0
"('03H', '13H', '13S')",28.03,1,973710.0
"('03S', '13C', '13D')",28.03,1,973710.0
"('03S', '13C', '13H')",28.03,1,973710.0
"('03S', '13C', '13S')",28.03,1,973710.0
"('03S', '13D', '13H')",28.03,1,973710.0
"('03S', '13D', '13S')",28.03,1,973710.0
"('03S', '13H', '13S')",28.03,1,973710.0
"('02C', '13C', '13D')",28.02,1,972624.0
"('02C', '13C', '13H')",28.02,1,972624.0
"('02C', '13C', '13S')",28.02,1,972624.0
"('02C', '13D', '13H')",28.02,1,972624.0
"('02C', '13D', '13S')",28.02,1,972624.0
"('02C', '13H', '13S')",28.02,1,972624.0
"('02D', '13C', '13D')",28.02,1,972624.0
"('02D', '13C', '13H')",28.02,1,972624.0
"('02D', '13C', '13S')",28.02,1,972624.0
"('02D', '13D', '13H')",28.02,1,972624.0
"('02D', '13D', '13S')",28.02,1,972624.0
"('02D', '13H', '13S')",28.02,1,972624.0
"('02H', '13C', '13D')",28.02,1,972624.0
"('02H', '13C', '13H')",28.02,1,972624.0
"('02H', '13C', '13S')",28.02,1,972624.0
"('02H', '13D', '13H')",28.02,1,972624.0
"('02H', '13D', '13S')",28.02,1,972624.0
"('02H', '13H', '13S')",28.02,1,972624.0
"('02S', '13C', '13D')",28.02,1,972624.0
"('02S', '13C', '13H')",28.02,1,972624.0
"('02S', '13C', '13S')",28.02,1,972624.0
"('02S', '13D', '13H')",28.02,1,972624.0
"('02S', '13D', '13S')",28.02,1,972624.0
"('02S', '13H', '13S')",28.02,1,972624.0
"('12C', '12D', '14C')",27.14,1,971538.0
"('12C', '12D', '14D')",27.14,1,971538.0
"('12C', '12D', '14H')",27.14,1,971538.0
"('12C', '12D', '14S')",27.14,1,971538.0
"('12C', '12H', '14C')",27.14,1,971538.0
"('12C', '12H', '14D')",27.14,1,971538.0
"('12C', '12H', '14H')",27.14,1,971538.0
"('12C', '12H', '14S')",27.14,1,971538.0
"('12C', '12S', '14C')",27.14,1,971538.0
"('12C', '12S', '14D')",27.14,1,971538.0
"('12C', '12S', '14H')",27.14,1,971538.0
"('12C', '12S', '14S')",27.14,1,971538.0
"('12D', '12H', '14C')",27.14,1,971538.0
"('12D', '12H', '14D')",27.14,1,971538.0
"('12D', '12H', '14H')",27.14,1,971538.0
"('12D', '12H', '14S')",27.14,1,971538.0
"('12D', '12S', '14C')",27.14,1,971538.0
"('12D', '12S', '14D')",27.14,1,971538.0
"('12D', '12S', '14H')",27.14,1,971538.0
"('12D', '12S', '14S')",27.14,1,971538.0
"('12H', '12S', '14C')",27.14,1,971538.0
"('12H', '12S', '14D')",27.14,1,971538.0
"('12H', '12S', '14H')",27.14,1,971538.0
"('12H', '12S', '14S')",27.14,1,971538.0
"('12C', '12D', '13C')",27.13,1,970452.0
"('12C', '12D', '13D')",27.13,1,970452.0
"('12C', '12D', '13H')",27.13,1,970452.0
"('12C', '12D', '13S')",27.13,1,970452.0
"('12C', '12H', '13C')",27.13,1,970452.0
"('12C', '12H', '13D')",27.13,1,970452.0
"('12C', '12H', '13H')",27.13,1,970452.0
"('12C', '12H', '13S')",27.13,1,970452.0
"('12C', '12S', '13C')",27.13,1,970452.0
"('12C', '12S', '13D')",27.13,1,970452.0
"('12C', '12S', '13H')",27.13,1,970452.0
"('12C', '12S', '13S')",27.13,1,970452.0
"('12D', '12H', '13C')",27.13,1,970452.0
"('12D', '12H', '13D')",27.13,1,970452.0
"('12D', '12H', '13H')",27.13,1,970452.0
"('12D', '12H', '13S')",27.13,1,970452.0
"('12D', '12S', '13C')",27.13,1,970452.0
"('12D', '12S', '13D')",27.13,1,970452.0
"('12D', '12S', '13H')",27.13,1,970452.0
"('12D', '12S', '13S')",27.13,1,970452.0
"('12H', '12S', '13C')",27.13,1,970452.0
"('12H', '12S', '13D')",27.13,1,970452.0
"('12H', '12S', '13H')",27.13,1,970452.0
"('12H', '12S', '13S')",27.13,1,970452.0
"('11C', '12C', '12D')",27.11,1,969367.0
"('11C', '12C', '12H')",27.11,1,969367.0
"('11C', '12C', '12S')",27.11,1,969367.0
"('11C', '12D', '12H')",27.11,1,969367.0
"('11C', '12D', '12S')",27.11,1,969367.0
"('11C', '12H', '12S')",27.11,1,969367.0
"('11D', '12C', '12D')",27.11,1,969367.0
"('11D', '12C', '12H')",27.11,1,969367.0
"('11D', '12C', '12S')",27.11,1,969367.0
"('11D', '12D', '12H')",27.11,1,969367.0
"('11D', '12D', '12S')",27.11,1,969367.0
"('11D', '12H', '12S')",27.11,1,969367.0
"('11H', '12C', '12D')",27.11,1,969367.0
"('11H', '12C', '12H')",27.11,1,969367.0
"('11H', '12C', '12S')",27.11,1,969367.0
"('11H', '12D', '12H')",27.11,1,969367.0
"('11H', '12D', '12S')",27.11,1,969367.0
"('11H', '12H', '12S')",27.11,1,969367.0
"('11S', '12C', '12D')",27.11,1,969367.0
"('11S', '12C', '12H')",27.11,1,969367.0
"('11S', '12C', '12S')",27.11,1,969367.0
"('11S', '12D', '12H')",27.11,1,969367.0
"('11S', '12D', '12S')",27.11,1,969367.0
"('11S', '12H', '12S')",27.11,1,969367.0
"('10C', '12C', '12D')",27.1,1,968281.0
"('10C', '12C', '12H')",27.1,1,968281.0
"('10C', '12C', '12S')",27.1,1,968281.0
"('10C', '12D', '12H')",27.1,1,968281.0
"('10C', '12D', '12S')",27.1,1,968281.0
"('10C', '12H', '12S')",27.1,1,968281.0
"('10D', '12C', '12D')",27.1,1,968281.0
"('10D', '12C', '12H')",27.1,1,968281.0
"('10D', '12C', '12S')",27.1,1,968281.0
"('10D', '12D', '12H')",27.1,1,968281.0
"('10D', '12D', '12S')",27.1,1,968281.0
"('10D', '12H', '12S')",27.1,1,968281.0
"('10H', '12C', '12D')",27.1,1,968281.0
"('10H', '12C', '12H')",27.1,1,968281.0
"('10H', '12C', '12S')",27.1,1,968281.0
"('10H', '12D', '12H')",27.1,1,968281.0
"('10H', '12D', '12S')",27.1,1,968281.0
"('10H', '12H', '12S')",27.1,1,968281.0
"('10S', '12C', '12D')",27.1,1,968281.0
"('10S', '12C', '12H')",27.1,1,968281.0
"('10S', '12C', '12S')",27.1,1,968281.0
"('10S', '12D', '12H')",27.1,1,968281.0
"('10S', '12D', '12S')",27.1,1,968281.0
"('10S', '12H', '12S')",27.1,1,968281.0
"('09C', '12C', '12D')",27.09,1,967195.0
"('09C', '12C', '12H')",27.09,1,967195.0
"('09C', '12C', '12S')",27.09,1,967195.0
"('09C', '12D', '12H')",27.09,1,967195.0
"('09C', '12D', '12S')",27.09,1,967195.0
"('09C', '12H', '12S')",27.09,1,967195.0
"('09D', '12C', '12D')",27.09,1,967195.0
"('09D', '12C', '12H')",27.09,1,967195.0
"('09D', '12C', '12S')",27.09,1,967195.0
"('09D', '12D', '12H')",27.09,1,967195.0
"('09D', '12D', '12S')",27.09,1,967195.0
"('09D', '12H', '12S')",27.09,1,967195.0
"('09H', '12C', '12D')",27.09,1,967195.0
"('09H', '12C', '12H')",27.09,1,967195.0
"('09H', '12C', '12S')",27.09,1,967195.0
"('09H', '12D', '12H')",27.09,1,967195.0
"('09H', '12D', '12S')",27.09,1,967195.0
"('09H', '12H', '12S')",27.09,1,967195.0
"('09S', '12C', '12D')",27.09,1,967195.0
"('09S', '12C', '12H')",27.09,1,967195.0
"('09S', '12C', '12S')",27.09,1,967195.0
"('09S', '12D', '12H')",27.09,1,967195.0
"('09S', '12D', '12S')",27.09,1,967195.0
"('09S', '12H', '12S')",27.09,1,967195.0
"('08C', '12C', '12D')",27.08,1,966109.0
"('08C', '12C', '12H')",27.08,1,966109.0
"('08C', '12C', '12S')",27.08,1,966109.0
"('08C', '12D', '12H')",27.08,1,966109.0
"('08C', '12D', '12S')",27.08,1,966109.0
"('08C', '12H', '12S')",27.08,1,966109.0
"('08D', '12C', '12D')",27.08,1,966109.0
"('08D', '12C', '12H')",27.08,1,966109.0
"('08D', '12C', '12S')",27.08,1,966109.0
"('08D', '12D', '12H')",27.08,1,966109.0
"('08D', '12D', '12S')",27.08,1,966109.0
"('08D', '12H', '12S')",27.08,1,966109.0
"('08H', '12C', '12D')",27.08,1,966109.0
"('08H', '12C', '12H')",27.08,1,966109.0
"('08H', '12C', '12S')",27.08,1,966109.0
"('08H', '12D', '12H')",27.08,1,966109.0
"('08H', '12D', '12S')",27.08,1,966109.0
"('08H', '12H', '12S')",27.08,1,966109.0
"('08S', '12C', '12D')",27.08,1,966109.0
"('08S', '12C', '12H')",27.08,1,966109.0
"('08S', '12C', '12S')",27.08,1,966109.0
"('08S', '12D', '12H')",27.08,1,966109.0
"('08S', '12D', '12S')",27.08,1,966109.0
"('08S', '12H', '12S')",27.08,1,966109.0
"('07C', '12C', '12D')",27.07,1,965023.0
"('07C', '12C', '12H')",27.07,1,965023.0
"('07C', '12C', '12S')",27.07,1,965023.0
"('07C', '12D', '12H')",27.07,1,965023.0
"('07C', '12D', '12S')",27.07,1,965023.0
"('07C', '12H', '12S')",27.07,1,965023.0
"('07D', '12C', '12D')",27.07,1,965023.0
"('07D', '12C', '12H')",27.07,1,965023.0
"('07D', '12C', '12S')",27.07,1,965023.0
"('07D', '12D', '12H')",27.07,1,965023.0
"('07D', '12D', '12S')",27.07,1,965023.0
"('07D', '12H', '12S')",27.07,1,965023.0
"('07H', '12C', '12D')",27.07,1,965023.0
"('07H', '12C', '12H')",27.07,1,965023.0
"('07H', '12C', '12S')",27.07,1,965023.0
"('07H', '12D', '12H')",27.07,1,965023.0
"('07H', '12D', '12S')",27.07,1,965023.0
"('07H', '12H', '12S')",27.07,1,965023.0
"('07S', '12C', '12D')",27.07,1,965023.0
"('07S', '12C', '12H')",27.07,1,965023.0
"('07S', '12C', '12S')",27.07,1,965023.0
"('07S', '12D', '12H')",27.07,1,965023.0
"('07S', '12D', '12S')",27.07,1,965023.0
"('07S', '12H', '12S')",27.07,1,965023.0
"('06C', '12C', '12D')",27.06,1,963937.0
"('06C', '12C', '12H')",27.06,1,963937.0
"('06C', '12C', '12S')",27.06,1,963937.0
"('06C', '12D', '12H')",27.06,1,963937.0
"('06C', '12D', '12S')",27.06,1,963937.0
"('06C', '12H', '12S')",27.06,1,963937.0
"('06D', '12C', '12D')",27.06,1,963937.0
"('06D', '12C', '12H')",27.06,1,963937.0
"('06D', '12C', '12S')",27.06,1,963937.0
"('06D', '12D', '12H')",27.06,1,963937.0
"('06D', '12D', '12S')",27.06,1,963937.0
"('06D', '12H', '12S')",27.06,1,963937.0
"('06H', '12C', '12D')",27.06,1,963937.0
"('06H', '12C', '12H')",27.06,1,963937.0
"('06H', '12C', '12S')",27.06,1,963937.0
"('06H', '12D', '12H')",27.06,1,963937.0
"('06H', '12D', '12S')",27.06,1,963937.0
"('06H', '12H', '12S')",27.06,1,963937.0
"('06S', '12C', '12D')",27.06,1,963937.0
"('06S', '12C', '12H')",27.06,1,963937.0
"('06S', '12C', '12S')",27.06,1,963937.0
"('06S', '12D', '12H')",27.06,1,963937.0
"('06S', '12D', '12S')",27.06,1,963937.0
"('06S', '12H', '12S')",27.06,1,963937.0
"('05C', '12C', '12D')",27.05,1,962851.0
"('05C', '12C', '12H')",27.05,1,962851.0
"('05C', '12C', '12S')",27.05,1,962851.0
"('05C', '12D', '12H')",27.05,1,962851.0
"('05C', '12D', '12S')",27.05,1,962851.0
"('05C', '12H', '12S')",27.05,1,962851.0
"('05D', '12C', '12D')",27.05,1,962851.0
"('05D', '12C', '12H')",27.05,1,962851.0
"('05D', '12C', '12S')",27.05,1,962851.0
"('05D', '12D', '12H')",27.05,1,962851.0
"('05D', '12D', '12S')",27.05,1,962851.0
"('05D', '12H', '12S')",27.05,1,962851.0
"('05H', '12C', '12D')",27.05,1,962851.0
"('05H', '12C', '12H')",27.05,1,962851.0
"('05H', '12C', '12S')",27.05,1,962851.0
"('05H', '12D', '12H')",27.05,1,962851.0
"('05H', '12D', '12S')",27.05,1,962851.0
"('05H', '12H', '12S')",27.05,1,962851.0
"('05S', '12C', '12D')",27.05,1,962851.0
"('05S', '12C', '12H')",27.05,1,962851.0
"('05S', '12C', '12S')",27.05,1,962851.0
"('05S', '12D', '12H')",27.05,1,962851.0
"('05S', '12D', '12S')",27.05,1,962851.0
"('05S', '12H', '12S')",27.05,1,962851.0
"('04C', '12C', '12D')",27.04,1,961765.0
"('04C', '12C', '12H')",27.04,1,961765.0
"('04C', '12C', '12S')",27.04,1,961765.0
"('04C', '12D', '12H')",27.04,1,961765.0
"('04C', '12D', '12S')",27.04,1,961765.0
"('04C', '12H', '12S')",27.04,1,961765.0
"('04D', '12C', '12D')",27.04,1,961765.0
"('04D', '12C', '12H')",27.04,1,961765.0
"('04D', '12C', '12S')",27.04,1,961765.0
"('04D', '12D', '12H')",27.04,1,961765.0
"('04D', '12D', '12S')",27.04,1,961765.0
"('04D', '12H', '12S')",27.04,1,961765.0
"('04H', '12C', '12D')",27.04,1,961765.0
"('04H', '12C', '12H')",27.04,1,961765.0
"('04H', '12C', '12S')",27.04,1,961765.0
"('04H', '12D', '12H')",27.04,1,961765.0
"('04H', '12D', '12S')",27.04,1,961765.0
"('04H', '12H', '12S')",27.04,1,961765.0
"('04S', '12C', '12D')",27.04,1,961765.0
"('04S', '12C', '12H')",27.04,1,961765.0
"('04S', '12C', '12S')",27.04,1,961765.0
"('04S', '12D', '12H')",27.04,1,961765.0
"('04S', '12D', '12S')",27.04,1,961765.0
"('04S', '12H', '12S')",27.04,1,961765.0
"('03C', '12C', '12D')",27.03,1,960679.0
"('03C', '12C', '12H')",27.03,1,960679.0
"('03C', '12C', '12S')",27.03,1,960679.0
"('03C', '12D', '12H')",27.03,1,960679.0
"('03C', '12D', '12S')",27.03,1,960679.0
"('03C', '12H', '12S')",27.03,1,960679.0
"('03D', '12C', '12D')",27.03,1,960679.0
"('03D', '12C', '12H')",27.03,1,960679.0
"('03D', '12C', '12S')",27.03,1,960679.0
"('03D', '12D', '12H')",27.03,1,960679.0
"('03D', '12D', '12S')",27.03,1,960679.0
"('03D', '12H', '12S')",27.03,1,960679.0
"('03H', '12C', '12D')",27.03,1,960679.0
"('03H', '12C', '12H')",27.03,1,960679.0
"('03H', '12C', '12S')",27.03,1,960679.0
"('03H', '12D', '12H')",27.03,1,960679.0
"('03H', '12D', '12S')",27.03,1,960679.0
"('03H', '12H', '12S')",27.03,1,960679.0
"('03S', '12C', '12D')",27.03,1,960679.0
"('03S', '12C', '12H')",27.03,1,960679.0
"('03S', '12C', '12S')",27.03,1,960679.0
"('03S', '12D', '12H')",27.03,1,960679.0
"('03S', '12D', '12S')",27.03,1,960679.0
"('03S', '12H', '12S')",27.03,1,960679.0
"('02C', '12C', '12D')",27.02,1,959593.0
"('02C', '12C', '12H')",27.02,1,959593.0
"('02C', '12C', '12S')",27.02,1,959593.0
"('02C', '12D', '12H')",27.02,1,959593.0
"('02C', '12D', '12S')",27.02,1,959593.0
"('02C', '12H', '12S')",27.02,1,959593.0
"('02D', '12C', '12D')",27.02,1,959593.0
"('02D', '12C', '12H')",27.02,1,959593.0
"('02D', '12C', '12S')",27.02,1,959593.0
"('02D', '12D', '12H')",27.02,1,959593.0
"('02D', '12D', '12S')",27.02,1,959593.0
"('02D', '12H', '12S')",27.02,1,959593.0
"('02H', '12C', '12D')",27.02,1,959593.0
"('02H', '12C', '12H')",27.02,1,959593.0
"('02H', '12C', '12S')",27.02,1,959593.0
"('02H', '12D', '12H')",27.02,1,959593.0
"('02H', '12D', '12S')",27.02,1,959593.0
"('02H', '12H', '12S')",27.02,1,959593.0
"('02S', '12C', '12D')",27.02,1,959593.0
"('02S', '12C', '12H')",27.02,1,959593.0
"('02S', '12C', '12S')",27.02,1,959593.0
"('02S', '12D', '12H')",27.02,1,959593.0
"('02S', '12D', '12S')",27.02,1,959593.0
"('02S', '12H', '12S')",27.02,1,959593.0
"('11C', '11D', '14C')",26.14,1,958507.0
"('11C', '11D', '14D')",26.14,1,958507.0
"('11C', '11D', '14H')",26.14,1,958507.0
"('11C', '11D', '14S')",26.14,1,958507.0
"('11C', '11H', '14C')",26.14,1,958507.0
"('11C', '11H', '14D')",26.14,1,958507.0
"('11C', '11H', '14H')",26.14,1,958507.0
"('11C', '11H', '14S')",26.14,1,958507.0
"('11C', '11S', '14C')",26.14,1,958507.0
"('11C', '11S', '14D')",26.14,1,958507.0
"('11C', '11S', '14H')",26.14,1,958507.0
"('11C', '11S', '14S')",26.14,1,958507.0
"('11D', '11H', '14C')",26.14,1,958507.0
"('11D', '11H', '14D')",26.14,1,958507.0
"('11D', '11H', '14H')",26.14,1,958507.0
"('11D', '11H', '14S')",26.14,1,958507.0
"('11D', '11S', '14C')",26.14,1,958507.0
"('11D', '11S', '14D')",26.14,1,958507.0
"('11D', '11S', '14H')",26.14,1,958507.0
"('11D', '11S', '14S')",26.14,1,958507.0
"('11H', '11S', '14C')",26.14,1,958507.0
"('11H', '11S', '14D')",26.14,1,958507.0
"('11H', '11S', '14H')",26.14,1,958507.0
"('11H', '11S', '14S')",26.14,1,958507.0
"('11C', '11D', '13C')",26.13,1,957421.0
"('11C', '11D', '13D')",26.13,1,957421.0
"('11C', '11D', '13H')",26.13,1,957421.0
"('11C', '11D', '13S')",26.13,1,957421.0
"('11C', '11H', '13C')",26.13,1,957421.0
"('11C', '11H', '13D')",26.13,1,957421.0
"('11C', '11H', '13H')",26.13,1,957421.0
"('11C', '11H', '13S')",26.13,1,957421.0
"('11C', '11S', '13C')",26.13,1,957421.0
"('11C', '11S', '13D')",26.13,1,957421.0
"('11C', '11S', '13H')",26.13,1,957421.0
"('11C', '11S', '13S')",26.13,1,957421.0
"('11D', '11H', '13C')",26.13,1,957421.0
"('11D', '11H', '13D')",26.13,1,957421.0
"('11D', '11H', '13H')",26.13,1,957421.0
"('11D', '11H', '13S')",26.13,1,957421.0
"('11D', '11S', '13C')",26.13,1,957421.0
"('11D', '11S', '13D')",26.13,1,957421.0
"('11D', '11S', '13H')",26.13,1,957421.0
"('11D', '11S', '13S')",26.13,1,957421.0
"('11H', '11S', '13C')",26.13,1,957421.0
"('11H', '11S', '13D')",26.13,1,957421.0
"('11H', '11S', '13H')",26.13,1,957421.0
"('11H', '11S', '13S')",26.13,1,957421.0
"('11C', '11D', '12C')",26.12,1,956335.0
"('11C', '11D', '12D')",26.12,1,956335.0
"('11C', '11D', '12H')",26.12,1,956335.0
"('11C', '11D', '12S')",26.12,1,956335.0
"('11C', '11H', '12C')",26.12,1,956335.0
"('11C', '11H', '12D')",26.12,1,956335.0
"('11C', '11H', '12H')",26.12,1,956335.0
"('11C', '11H', '12S')",26.12,1,956335.0
"('11C', '11S', '12C')",26.12,1,956335.0
"('11C', '11S', '12D')",26.12,1,956335.0
"('11C', '11S', '12H')",26.12,1,956335.0
"('11C', '11S', '12S')",26.12,1,956335.0
"('11D', '11H', '12C')",26.12,1,956335.0
"('11D', '11H', '12D')",26.12,1,956335.0
"('11D', '11H', '12H')",26.12,1,956335.0
"('11D', '11H', '12S')",26.12,1,956335.0
"('11D', '11S', '12C')",26.12,1,956335.0
"('11D', '11S', '12D')",26.12,1,956335.0
"('11D', '11S', '12H')",26.12,1,956335.0
"('11D', '11S', '12S')",26.12,1,956335.0
"('11H', '11S', '12C')",26.12,1,956335.0
"('11H', '11S', '12D')",26.12,1,956335.0
"('11H', '11S', '12H')",26.12,1,956335.0
"('11H', '11S', '12S')",26.12,1,956335.0
"('10C', '11C', '11D')",26.1,1,955249.0
"('10C', '11C', '11H')",26.1,1,955249.0
"('10C', '11C', '11S')",26.1,1,955249.0
"('10C', '11D', '11H')",26.1,1,955249.0
"('10C', '11D', '11S')",26.1,1,955249.0
"('10C', '11H', '11S')",26.1,1,955249.0
"('10D', '11C', '11D')",26.1,1,955249.0
"('10D', '11C', '11H')",26.1,1,955249.0
"('10D', '11C', '11S')",26.1,1,955249.0
"('10D', '11D', '11H')",26.1,1,955249.0
"('10D', '11D', '11S')",26.1,1,955249.0
"('10D', '11H', '11S')",26.1,1,955249.0
"('10H', '11C', '11D')",26.1,1,955249.0
"('10H', '11C', '11H')",26.1,1,955249.0
"('10H', '11C', '11S')",26.1,1,955249.0
"('10H', '11D', '11H')",26.1,1,955249.0
"('10H', '11D', '11S')",26.1,1,955249.0
"('10H', '11H', '11S')",26.1,1,955249.0
"('10S', '11C', '11D')",26.1,1,955249.0
"('10S', '11C', '11H')",26.1,1,955249.0
"('10S', '11C', '11S')",26.1,1,955249.0
"('10S', '11D', '11H')",26.1,1,955249.0
"('10S', '11D', '11S')",26.1,1,955249.0
"('10S', '11H', '11S')",26.1,1,955249.0
"('09C', '11C', '11D')",26.09,1,954163.0
"('09C', '11C', '11H')",26.09,1,954163.0
"('09C', '11C', '11S')",26.09,1,954163.0
"('09C', '11D', '11H')",26.09,1,954163.0
"('09C', '11D', '11S')",26.09,1,954163.0
"('09C', '11H', '11S')",26.09,1,954163.0
"('09D', '11C', '11D')",26.09,1,954163.0
"('09D', '11C', '11H')",26.09,1,954163.0
"('09D', '11C', '11S')",26.09,1,954163.0
"('09D', '11D', '11H')",26.09,1,954163.0
"('09D', '11D', '11S')",26.09,1,954163.0
"('09D', '11H', '11S')",26.09,1,954163.0
"('09H', '11C', '11D')",26.09,1,954163.0
"('09H', '11C', '11H')",26.09,1,954163.0
"('09H', '11C', '11S')",26.09,1,954163.0
"('09H', '11D', '11H')",26.09,1,954163.0
"('09H', '11D', '11S')",26.09,1,954163.0
"('09H', '11H', '11S')",26.09,1,954163.0
"('09S', '11C', '11D')",26.09,1,954163.0
"('09S', '11C', '11H')",26.09,1,954163.0
"('09S', '11C', '11S')",26.09,1,954163.0
"('09S', '11D', '11H')",26.09,1,954163.0
"('09S', '11D', '11S')",26.09,1,954163.0
"('09S', '11H', '11S')",26.09,1,954163.0
"('08C', '11C', '11D')",26.08,1,953077.0
"('08C', '11C', '11H')",26.08,1,953077.0
"('08C', '11C', '11S')",26.08,1,953077.0
"('08C', '11D', '11H')",26.08,1,953077.0
"('08C', '11D', '11S')",26.08,1,953077.0
"('08C', '11H', '11S')",26.08,1,953077.0
"('08D', '11C', '11D')",26.08,1,953077.0
"('08D', '11C', '11H')",26.08,1,953077.0
"('08D', '11C', '11S')",26.08,1,953077.0
"('08D', '11D', '11H')",26.08,1,953077.0
"('08D', '11D', '11S')",26.08,1,953077.0
"('08D', '11H', '11S')",26.08,1,953077.0
"('08H', '11C', '11D')",26.08,1,953077.0
"('08H', '11C', '11H')",26.08,1,953077.0
"('08H', '11C', '11S')",26.08,1,953077.0
"('08H', '11D', '11H')",26.08,1,953077.0
"('08H', '11D', '11S')",26.08,1,953077.0
"('08H', '11H', '11S')",26.08,1,953077.0
"('08S', '11C', '11D')",26.08,1,953077.0
"('08S', '11C', '11H')",26.08,1,953077.0
"('08S', '11C', '11S')",26.08,1,953077.0
"('08S', '11D', '11H')",26.08,1,953077.0
"('08S', '11D', '11S')",26.08,1,953077.0
"('08S', '11H', '11S')",26.08,1,953077.0
"('07C', '11C', '11D')",26.07,1,951991.0
"('07C', '11C', '11H')",26.07,1,951991.0
"('07C', '11C', '11S')",26.07,1,951991.0
"('07C', '11D', '11H')",26.07,1,951991.0
"('07C', '11D', '11S')",26.07,1,951991.0
"('07C', '11H', '11S')",26.07,1,951991.0
"('07D', '11C', '11D')",26.07,1,951991.0
"('07D', '11C', '11H')",26.07,1,951991.0
"('07D', '11C', '11S')",26.07,1,951991.0
"('07D', '11D', '11H')",26.07,1,951991.0
"('07D', '11D', '11S')",26.07,1,951991.0
"('07D', '11H', '11S')",26.07,1,951991.0
"('07H', '11C', '11D')",26.07,1,951991.0
"('07H', '11C', '11H')",26.07,1,951991.0
"('07H', '11C', '11S')",26.07,1,951991.0
"('07H', '11D', '11H')",26.07,1,951991.0
"('07H', '11D', '11S')",26.07,1,951991.0
"('07H', '11H', '11S')",26.07,1,951991.0
"('07S', '11C', '11D')",26.07,1,951991.0
"('07S', '11C', '11H')",26.07,1,951991.0
"('07S', '11C', '11S')",26.07,1,951991.0
"('07S', '11D', '11H')",26.07,1,951991.0
"('07S', '11D', '11S')",26.07,1,951991.0
"('07S', '11H', '11S')",26.07,1,951991.0
"('06C', '11C', '11D')",26.06,1,950905.0
"('06C', '11C', '11H')",26.06,1,950905.0
"('06C', '11C', '11S')",26.06,1,950905.0
"('06C', '11D', '11H')",26.06,1,950905.0
"('06C', '11D', '11S')",26.06,1,950905.0
"('06C', '11H', '11S')",26.06,1,950905.0
"('06D', '11C', '11D')",26.06,1,950905.0
"('06D', '11C', '11H')",26.06,1,950905.0
"('06D', '11C', '11S')",26.06,1,950905.0
"('06D', '11D', '11H')",26.06,1,950905.0
"('06D', '11D', '11S')",26.06,1,950905.0
"('06D', '11H', '11S')",26.06,1,950905.0
"('06H', '11C', '11D')",26.06,1,950905.0
"('06H', '11C', '11H')",26.06,1,950905.0
"('06H', '11C', '11S')",26.06,1,950905.0
"('06H', '11D', '11H')",26.06,1,950905.0
"('06H', '11D', '11S')",26.06,1,950905.0
